customer_id,customer_name,mobile,city,customer_type,join_date,email
317,Adweta Upadhyay,6160376426,Bhavnagar,Wholesale,2023-10-23,qabil88@example.com
318,Lipika Nori,463351644,Anand,Wholesale,2024-09-11,jdubey@example.net
319,Oscar Agrawal,9912269841,Ahmedabad,Wholesale,2024-08-20,gchaudhry@example.org
320,Utkarsh Nadig,2260963187,Vapi,Retail,2026-07-06,naikekani@example.net
321,Turvi Dhar,6765779238,Jamnagar,Wholesale,2025-03-21,zvaidya@example.org
322,Reyansh Pillai,4049712380,Bharuch,Retail,2025-10-24,atharv11@example.com
323,Ryan Ghosh,2393321336,Jamnagar,Retail,2025-03-31,aryahredhaan@example.org
324,Panini Pingle,816292928,Vapi,Wholesale,2026-03-05,hariurvi@example.net
325,Vasatika Krishna,1026523608,Vapi,Wholesale,2026-01-13,dpatla@example.com
326,Ijaya Varma,8774082184,Gandhinagar,Wholesale,2024-09-27,xavier08@example.org
327,Nandini Tak,436549786,Bharuch,Retail,2023-08-20,dugaldayamai@example.net
328,Ojas Mani,3774981630,Anand,Wholesale,2024-05-26,wchandra@example.org
329,Warjas Guha,8400133924,Surat,Wholesale,2023-09-24,poojanagarajan@example.net
330,Qasim Dubey,1581187188,Rajkot,Retail,2025-12-27,jchawla@example.net
331,Yamini Kunda,3895396928,Jamnagar,Wholesale,2026-02-01,salviazad@example.org
332,Nathaniel Hayre,1269751097,Vadodara,Wholesale,2025-06-25,aashisrinivas@example.com
333,Vritti Sani,1704845186,Vapi,Retail,2023-07-18,kavyabassi@example.com
334,Harini Bala,8018027562,Jamnagar,Retail,2024-11-05,sandhuvrishti@example.org
335,Hemal Chawla,9406469122,Bhavnagar,Retail,2026-01-28,pmody@example.net
336,Jagrati Bhatt,2650042668,Vadodara,Wholesale,2023-11-15,mdhaliwal@example.net
337,Unnati Krishna,6544588536,Surat,Retail,2025-03-04,choudhryupasna@example.net
338,Mahika Chaudhary,5322312441,Bharuch,Wholesale,2026-02-14,handaekaraj@example.com
339,Thomas Tata,8042854652,Vapi,Wholesale,2026-01-24,pallakashvi@example.net
340,Girish Tank,6899803483,Gandhinagar,Retail,2025-02-06,bakshichanakya@example.com
341,Dalbir Ramachandran,8278165985,Bhavnagar,Wholesale,2026-04-13,ajha@example.net
342,Matthew Memon,6609571277,Jamnagar,Wholesale,2025-12-31,jpau@example.com
343,Arya Sur,3196890637,Surat,Retail,2024-02-24,chaaya72@example.com
344,Harsh Choudhary,7491468664,Vapi,Wholesale,2025-07-18,chanakya62@example.net
345,Vasatika Shukla,2782719468,Surat,Retail,2026-05-16,idika73@example.net
346,Girish Char,8372559501,Anand,Retail,2025-03-10,chanagabriel@example.org
347,Teerth Shukla,8553288364,Gandhinagar,Wholesale,2026-03-24,samaxavier@example.org
348,Eta Choudhry,5147356887,Gandhinagar,Retail,2025-11-15,lparmer@example.org
349,Yutika Vora,7711819565,Anand,Wholesale,2024-10-27,murthyudyati@example.net
350,Ekbal Minhas,3302025933,Surat,Retail,2025-03-10,cpathak@example.net
351,Nitesh Chana,8818051426,Surat,Retail,2024-04-17,lilakashyap@example.net
352,Azad Char,9634199688,Bhavnagar,Wholesale,2025-05-04,xbasu@example.net
353,Rachana Pandey,8788455218,Vadodara,Wholesale,2023-11-22,ldalia@example.org
354,Pahal Nadkarni,5346200317,Vadodara,Wholesale,2024-12-27,iroy@example.net
355,Victor Choudhry,8151644462,Jamnagar,Wholesale,2024-12-26,panditchatura@example.org
356,Faris Tella,6895028719,Bhavnagar,Retail,2023-11-02,urishillasingh@example.net
357,Chakrika Bansal,7642570711,Bharuch,Wholesale,2024-01-19,faris87@example.org
358,Oscar Pandey,5847159057,Jamnagar,Retail,2025-11-07,rdugar@example.net
359,Pallavi Gupta,6527896484,Rajkot,Retail,2023-08-07,garima41@example.net
360,Karan Chaudhary,6858886270,Surat,Retail,2024-03-07,tiwarisaanvi@example.com
361,Waida Nazareth,3490749392,Rajkot,Retail,2024-02-16,horaedhitha@example.net
362,Hritik Bath,461902568,Gandhinagar,Wholesale,2025-09-09,chaitaly85@example.net
363,Udant Bera,4382405485,Vapi,Retail,2024-05-10,kariekbal@example.net
364,Joshua Varughese,4480579434,Ahmedabad,Wholesale,2026-07-06,rajanchasmum@example.org
365,Yug Sridhar,4605436198,Gandhinagar,Wholesale,2025-02-05,avikapadia@example.org
366,Kevin Varty,7211102923,Vadodara,Retail,2026-01-08,chandranharshil@example.org
367,Jonathan Dar,8992446134,Bhavnagar,Retail,2026-01-26,krishna27@example.org
368,Vasatika Dar,418921459,Vapi,Retail,2025-05-21,lohit43@example.com
369,Jagrati Tara,313260150,Ahmedabad,Wholesale,2025-09-26,azadkota@example.org
370,Keya Kant,6325339961,Anand,Wholesale,2025-11-11,anitamodi@example.net
371,Oviya Dyal,6543382448,Vadodara,Retail,2024-11-25,keerforum@example.com
372,Ikbal Pathak,2487735177,Vadodara,Wholesale,2026-05-31,jonathan47@example.net
373,Eesha Amble,4767462668,Vadodara,Retail,2023-10-23,yadavi40@example.org
374,Abeer Dhar,750366442,Jamnagar,Retail,2023-07-13,avi74@example.net
375,Baghyawati Mander,8577173148,Surat,Retail,2026-03-20,lila94@example.net
376,Ishani Pai,8233525037,Ahmedabad,Wholesale,2024-08-23,khoslaaahana@example.com
377,Tamanna Balay,5005643580,Vadodara,Retail,2025-09-30,meghasinghal@example.org
378,Yatan Nayar,4908570667,Surat,Retail,2025-12-21,ekbal01@example.com
379,Tripti Lata,9366908797,Vadodara,Retail,2026-01-10,choudhryzaid@example.com
380,Meera Bose,4749460848,Surat,Wholesale,2024-06-10,nsahota@example.org
381,Yashica Bora,111073993,Bharuch,Retail,2026-05-09,tprabhu@example.net
382,Geetika Chatterjee,4883701033,Anand,Wholesale,2024-06-30,mangalradha@example.com
383,Lohit Raju,6904307836,Anand,Wholesale,2026-02-16,samar73@example.org
384,Ijaya Sidhu,4535623960,Anand,Retail,2023-07-12,suralaban@example.org
385,Henry Sarna,3882558563,Jamnagar,Wholesale,2023-10-06,riyabuch@example.org
386,Ekavir Contractor,2665510311,Vapi,Wholesale,2023-09-05,mananganesh@example.net
387,Reva Brahmbhatt,8233228024,Vadodara,Retail,2025-05-15,abhirampalla@example.net
388,Harshil Sunder,9814095315,Gandhinagar,Retail,2023-10-15,prisha30@example.com
389,Ayaan Goda,224615857,Vadodara,Wholesale,2023-08-27,masterkala@example.com
390,Christopher Kata,3816992320,Jamnagar,Wholesale,2024-04-27,seshadrisuhani@example.net
391,Tanmayi Hans,9486819474,Vapi,Retail,2024-01-09,isharaja@example.com
392,Ijaya Dhar,8792284868,Rajkot,Wholesale,2023-10-16,pallavi31@example.com
393,Diya Oommen,8976944770,Rajkot,Retail,2025-12-24,rjha@example.com
394,Watika Raj,7229591036,Vadodara,Wholesale,2026-01-19,kundabakhshi@example.net
395,Upkaar Ganesan,7508212329,Surat,Retail,2024-12-13,rnair@example.com
396,Chatura Yogi,9847511674,Bharuch,Retail,2023-07-18,dramaswamy@example.org
397,Pranav Kohli,1296138772,Vapi,Wholesale,2025-03-16,olata@example.com
398,Tanish Bhandari,1312337070,Vadodara,Wholesale,2026-02-12,trivedixalak@example.com
399,Jackson Dasgupta,6063393680,Bhavnagar,Wholesale,2024-12-07,manifaras@example.com
400,Hemal Saha,9550973668,Bhavnagar,Retail,2025-07-09,lajita75@example.com
401,Noah Johal,3366610003,Bharuch,Wholesale,2023-12-03,hray@example.org
402,Eshana Merchant,2895460721,Ahmedabad,Retail,2024-03-01,ishaan09@example.com
403,Jason Bora,5805888170,Bharuch,Wholesale,2023-07-11,vorapallavi@example.net
404,Watika Muni,6081925469,Bhavnagar,Wholesale,2024-01-05,lallyochana@example.net
405,David Krishnan,6072380484,Gandhinagar,Retail,2026-01-16,ronith11@example.net
406,Yoshita Mann,6440312801,Rajkot,Retail,2024-08-13,dalianakul@example.org
407,Udyati Din,4191942674,Gandhinagar,Retail,2026-03-14,rkhalsa@example.net
408,Yoshita Kapadia,3910034280,Surat,Wholesale,2024-06-08,qadimraman@example.com
409,Vyanjana Kala,4502465099,Jamnagar,Wholesale,2025-02-05,brarojasvi@example.com
410,Shaurya Singh,5990679350,Gandhinagar,Wholesale,2023-09-17,udant80@example.org
411,Teerth Mander,6450319359,Anand,Wholesale,2024-10-19,damyantireddy@example.com
412,Nathan Subramanian,7473644912,Vapi,Retail,2023-10-04,widisha07@example.com
413,Lucky Bera,9054289358,Rajkot,Retail,2025-09-24,thakurindrajit@example.org
414,Matthew Sekhon,9248714208,Jamnagar,Wholesale,2025-04-28,basakdiya@example.com
415,Qasim Dhillon,8454095381,Gandhinagar,Wholesale,2026-04-22,umukherjee@example.org
416,Idika Aurora,6817925223,Surat,Wholesale,2025-05-04,kchahal@example.org
417,Avi Krishna,5279551752,Vapi,Retail,2024-03-21,sahotayamini@example.com
418,Maanas Chander,1642882060,Vapi,Wholesale,2024-10-17,rachita78@example.net
419,Inaya Gupta,7408428012,Bharuch,Retail,2024-06-22,joshua31@example.org
420,Umang Dubey,2670662002,Vapi,Wholesale,2025-03-25,boralopa@example.com
421,Vihaan Radhakrishnan,6163207996,Rajkot,Retail,2025-07-28,lakshreddy@example.net
422,Shravya Mukherjee,5256899937,Jamnagar,Retail,2024-11-30,dhritisibal@example.org
423,Vedant Varty,3452298847,Gandhinagar,Wholesale,2026-03-31,buchnimrat@example.com
424,Elijah Mohan,2096691145,Bhavnagar,Retail,2024-01-19,manthansama@example.org
425,Hemal Sem,7594439203,Surat,Wholesale,2023-07-19,aryanwagle@example.com
426,Chavvi Raj,4822730099,Vapi,Wholesale,2024-06-24,ekantika33@example.net
427,Bakhshi Behl,8085299616,Rajkot,Wholesale,2025-09-03,urvashiraj@example.net
428,Lohit Rege,4462824545,Jamnagar,Wholesale,2025-04-08,hdeshpande@example.org
429,Tripti Sarkar,9948817620,Anand,Retail,2025-07-16,gangulyunnati@example.com
430,Ranveer Bhattacharyya,7062463264,Gandhinagar,Wholesale,2025-02-22,venkataramanwyatt@example.net
431,Samesh Modi,2965224975,Ahmedabad,Retail,2026-02-06,arin61@example.com
432,Lajita Bhalla,4949907980,Anand,Retail,2025-11-28,ysarraf@example.net
433,Chanchal Comar,9338643889,Bhavnagar,Wholesale,2025-12-06,barkhalall@example.net
434,Gaurang Sethi,2756755120,Bharuch,Retail,2025-06-05,nairjanuja@example.com
435,Nilima Dube,7377436686,Anand,Wholesale,2024-08-28,bishakha24@example.com
436,Anamika Barad,2207144831,Surat,Retail,2026-01-10,shaurya41@example.net
437,Aayush Loke,8080819005,Vadodara,Retail,2024-07-12,drege@example.org
438,Henry Korpal,4521568081,Vadodara,Wholesale,2025-02-03,tamannapingle@example.org
439,Bahadurjit Kumar,6155334326,Rajkot,Retail,2025-06-22,farissarraf@example.net
440,Keya Chacko,198402581,Gandhinagar,Retail,2024-05-07,chasmum39@example.org
441,Hritik Dyal,1825100951,Vadodara,Retail,2025-05-16,lekhamutti@example.org
442,Owen Muni,2288638907,Anand,Wholesale,2025-07-07,sdutt@example.net
443,Chameli Loyal,1031666113,Bharuch,Wholesale,2025-10-07,etella@example.net
444,Ridhi Banerjee,93492558,Vapi,Wholesale,2025-03-30,chaudrygagan@example.org
445,Turvi Sani,3552818494,Bharuch,Wholesale,2023-11-27,jeevikamurthy@example.org
446,Sanya Nagi,8573166252,Surat,Wholesale,2026-04-18,shankaransh@example.org
447,Arunima Dass,5390263620,Rajkot,Retail,2024-11-03,tbasu@example.net
448,Wishi Sem,5634081434,Anand,Retail,2025-09-04,owen61@example.org
449,Damini Toor,1193836756,Ahmedabad,Wholesale,2026-05-31,gmahajan@example.net
450,Yagnesh Brahmbhatt,7096197450,Vapi,Wholesale,2026-06-25,chatreshandra@example.org
451,Brinda Patla,5581894346,Vadodara,Retail,2024-08-30,prana@example.net
452,Zansi Mahajan,4765222040,Jamnagar,Wholesale,2023-11-24,haribhavya@example.org
453,Deepa Master,4562647066,Bharuch,Retail,2024-10-18,dhriti17@example.net
454,Vanya Gour,1729085740,Rajkot,Retail,2023-07-22,reva56@example.org
455,Chandresh Savant,998342308,Bharuch,Wholesale,2025-03-21,chalder@example.net
456,Jagvi Soni,5242552118,Vapi,Retail,2025-05-14,bajwaumang@example.org
457,Finn Subramaniam,1857010955,Vadodara,Wholesale,2024-07-30,ranbirpandya@example.com
458,Kamya Chand,9623249259,Bhavnagar,Wholesale,2023-12-08,jsamra@example.com
459,Darika Srivastava,8959745859,Surat,Retail,2025-09-07,kadakiaaahana@example.net
460,Sudiksha Mallick,6482676734,Ahmedabad,Retail,2023-07-24,edhithabarad@example.org
461,Fiyaz Dara,4797063164,Bharuch,Wholesale,2025-01-22,edhithamandal@example.org
462,Pavani Ganguly,9869927822,Vadodara,Retail,2024-12-03,sharafpushti@example.com
463,Chandani Mall,8227088577,Rajkot,Wholesale,2024-12-22,santharrison@example.org
464,Charita Bali,4172667077,Ahmedabad,Retail,2024-01-09,shaurya69@example.net
465,Nidhi Sankaran,2665575346,Surat,Wholesale,2024-07-18,chanakyamadan@example.org
466,Pranav Ray,798187322,Bharuch,Retail,2023-12-12,deephemang@example.com
467,Victor Thakur,2386469844,Gandhinagar,Retail,2023-09-01,chanalibni@example.com
468,Harini Madan,4254220563,Vapi,Wholesale,2026-01-31,nvarkey@example.net
469,Amol Shan,1745238385,Ahmedabad,Wholesale,2025-06-22,gkhosla@example.com
470,Ekaraj Golla,3629168405,Gandhinagar,Wholesale,2024-01-30,lbasak@example.com
471,Anika Narang,3611441244,Bhavnagar,Retail,2025-03-20,gprashad@example.net
472,Krish Pillay,746618971,Anand,Wholesale,2024-08-18,oakkashish@example.net
473,Patrick Kala,3696480738,Surat,Wholesale,2025-10-24,jbalasubramanian@example.net
474,Avni Loke,5423868891,Rajkot,Retail,2024-08-15,bhavsararyan@example.net
475,Barkha Jain,6304000659,Rajkot,Wholesale,2025-08-21,ranveerdalia@example.org
476,Sai Anne,2597694166,Gandhinagar,Wholesale,2025-02-19,hemang91@example.org
477,Omisha Kunda,6311241741,Rajkot,Retail,2024-10-28,tanish87@example.com
478,Lipika Dada,9798062802,Rajkot,Wholesale,2024-09-02,wbhargava@example.com
479,Aadi Khalsa,6244831812,Surat,Wholesale,2025-05-11,zashil66@example.com
480,Zashil Lad,971838240,Vadodara,Retail,2023-09-27,sarasankar@example.com
481,Warjas Memon,8076578371,Rajkot,Wholesale,2025-01-12,utara@example.net
482,Darika Nagar,3350724191,Jamnagar,Wholesale,2025-06-12,tamannaramanathan@example.com
483,Bhavini Chauhan,7358568935,Gandhinagar,Retail,2023-11-08,lmanne@example.com
484,Gunbir Prasad,9173287781,Bharuch,Wholesale,2025-11-01,basuchampak@example.org
485,Gopal Pau,5298938155,Anand,Retail,2026-04-08,msur@example.net
486,Maanav Sachdeva,7717666666,Jamnagar,Wholesale,2025-10-22,dhaliwalchakrika@example.org
487,Rushil Reddy,4514308862,Rajkot,Retail,2023-12-26,benjamindesai@example.org
488,Harinakshi Deshpande,5740633678,Vadodara,Retail,2024-08-26,siyagole@example.net
489,Jagvi Sampath,6184530529,Surat,Wholesale,2024-05-30,dayitasachdev@example.com
490,Qadim Agrawal,7080701464,Anand,Retail,2024-03-03,peterdewan@example.com
491,Nathan Ganguly,9272726502,Vadodara,Retail,2026-04-16,tdhaliwal@example.net
492,Karan Sundaram,7133578500,Vadodara,Retail,2023-08-29,spatla@example.org
493,Falak Oak,597655078,Ahmedabad,Retail,2025-07-19,fbuch@example.com
494,Harinakshi Sankaran,959784118,Ahmedabad,Retail,2025-04-16,emangat@example.com
495,Krishna Salvi,6738082203,Bhavnagar,Retail,2024-10-19,radhika87@example.com
496,Samuel Pandit,3524215098,Vapi,Retail,2025-06-27,teerth86@example.net
497,Girik Sidhu,1464584142,Vadodara,Retail,2024-08-06,nandinipalan@example.com
498,Yadavi De,443014702,Bharuch,Wholesale,2024-08-26,alata@example.org
499,Garima Halder,2966629415,Bhavnagar,Retail,2025-10-05,rajatadas@example.com
500,Maanav Lad,4102136481,Vadodara,Retail,2025-11-04,mishraganga@example.com
501,Yatan Kadakia,8513234208,Gandhinagar,Retail,2023-11-30,sathemitesh@example.org
502,Upma Mishra,3724691183,Gandhinagar,Wholesale,2024-03-19,bobalbaljiwan@example.org
503,Ikshita Khare,4892982,Vapi,Wholesale,2023-08-13,varmaanita@example.net
504,Garima Karnik,1197644690,Surat,Retail,2024-04-24,saradayal@example.com
505,Amol Saran,206650733,Bharuch,Wholesale,2025-01-01,ikrishnan@example.com
506,Rachit Saha,9906694093,Bharuch,Wholesale,2024-02-03,ishani45@example.org
507,Jyoti Sharaf,7922048041,Surat,Wholesale,2025-11-17,tanejahredhaan@example.org
508,Advik Rai,8136337257,Vadodara,Wholesale,2026-03-23,manyasharaf@example.net
509,Amaira Naidu,3484918859,Anand,Retail,2024-10-07,samuel72@example.com
510,Yahvi Rana,2236457822,Ahmedabad,Wholesale,2023-09-02,pavaninazareth@example.org
511,Geetika Prakash,9483832505,Vadodara,Wholesale,2023-11-19,anvikala@example.com
512,Yashvi Sura,1666581444,Gandhinagar,Retail,2025-11-07,ranagaurang@example.com
513,Harini Sagar,9097729666,Ahmedabad,Wholesale,2026-03-05,dmann@example.com
514,Tanish Bhandari,4767903733,Rajkot,Wholesale,2025-06-18,harishbobal@example.net
515,Faqid Swaminathan,5493061923,Gandhinagar,Retail,2025-02-19,gaurangigulati@example.com
516,Yuvraj Sane,2105364895,Bharuch,Retail,2025-10-28,dyalira@example.com
517,Aadi Goyal,3082717061,Anand,Wholesale,2025-09-24,kalakamya@example.org
518,Lila Prakash,6266487798,Surat,Retail,2024-06-18,ahujabalvan@example.org
519,Wahab Bath,693932870,Surat,Wholesale,2023-11-19,vansha62@example.org
520,Brijesh Gokhale,5677074180,Vapi,Retail,2023-08-19,bdyal@example.net
521,Hritik Nath,9944299462,Surat,Wholesale,2025-12-10,aarini27@example.org
522,Hiral Maharaj,8894853462,Rajkot,Retail,2023-08-17,ekapadkant@example.com
523,Nimrat Deol,7012800327,Anand,Retail,2026-06-29,balakrish@example.com
524,Fiyaz Garg,4556951163,Bharuch,Retail,2024-01-06,warjasgoda@example.org
525,Rajata Prabhakar,2598464526,Bharuch,Retail,2024-04-30,isampath@example.net
526,Nandini Ramakrishnan,4670074653,Bharuch,Retail,2025-07-07,lalaekapad@example.org
527,Tanay Radhakrishnan,9821947286,Surat,Retail,2025-07-16,darsh96@example.com
528,Onkar Loyal,4467250956,Jamnagar,Retail,2024-06-27,tripti83@example.org
529,Bachittar Talwar,5669416633,Vapi,Wholesale,2024-08-21,mangatjyoti@example.com
530,Sai Oak,5042764388,Vapi,Wholesale,2024-06-28,dayamai33@example.net
531,Varsha Varma,2596769301,Bharuch,Wholesale,2026-03-17,aguha@example.net
532,Lipika Dube,437340737,Vadodara,Wholesale,2024-08-19,kdevan@example.net
533,Balveer Desai,8003493635,Anand,Retail,2024-06-22,lipika99@example.net
534,Hemani Batta,7931885550,Gandhinagar,Wholesale,2026-06-16,dbhatnagar@example.org
535,Dayita Loke,1393817800,Surat,Wholesale,2026-03-30,usanghvi@example.net
536,Samar Bhasin,4036267969,Surat,Wholesale,2024-12-05,shauryadin@example.net
537,Shivansh Golla,699904609,Anand,Wholesale,2025-04-19,zcherian@example.org
538,Oliver Zachariah,4764779863,Vadodara,Wholesale,2025-05-02,megha73@example.org
539,Yuvraj Deshmukh,737505104,Anand,Wholesale,2025-10-03,balasubramanianelijah@example.net
540,Daksh Lalla,634475956,Vapi,Wholesale,2024-08-13,arya62@example.org
541,Ganga Ghosh,5049651507,Anand,Retail,2024-01-25,chakradeviyer@example.org
542,Yamini Khanna,568043997,Bhavnagar,Retail,2025-05-05,akaran@example.com
543,Ganga Goda,4503668733,Bhavnagar,Retail,2023-08-10,achar@example.org
544,Lohit Sehgal,9488131553,Ahmedabad,Wholesale,2023-10-27,maneradha@example.org
545,Lajita Bakshi,1499084547,Bhavnagar,Wholesale,2024-07-04,janani51@example.net
546,Aadi Ganesan,1926135089,Gandhinagar,Wholesale,2024-06-14,omya35@example.org
547,Henry Vaidya,6297042316,Vadodara,Retail,2024-05-31,yagneshdugar@example.com
548,Devansh Saxena,9420751043,Jamnagar,Retail,2025-02-11,mprabhu@example.com
549,Abeer Bumb,9343294358,Vadodara,Wholesale,2023-07-27,janani62@example.org
550,Krishna Murty,1870325980,Vapi,Retail,2026-06-29,ykeer@example.com
551,Anika Doctor,3940917932,Bhavnagar,Wholesale,2026-03-06,eshana13@example.org
552,Sai Nigam,7426932602,Bharuch,Retail,2025-03-04,tanaydey@example.org
553,Wyatt Mohanty,9199784149,Anand,Retail,2023-12-26,unniarora@example.com
554,Chanakya Nagarajan,3765462853,Vadodara,Retail,2025-12-19,acharyabarkha@example.com
555,Gopal Kata,6312141389,Anand,Wholesale,2025-12-09,chandidika@example.org
556,Samar Oza,7532609799,Bharuch,Retail,2025-03-02,gaganrajan@example.com
557,Dalaja Soman,4512444419,Bharuch,Retail,2025-12-10,mnarayanan@example.org
558,Veer Ranganathan,5487066904,Surat,Wholesale,2024-09-15,krishiyengar@example.net
559,Kala Khalsa,4797060459,Anand,Retail,2024-03-14,chasmum15@example.org
560,Qasim Banerjee,2375386933,Gandhinagar,Retail,2026-07-01,chhabraaahana@example.com
561,Nitesh Madan,86254148,Vadodara,Retail,2023-09-28,bhattacharyyadipta@example.org
562,Bhavini Bala,4023314816,Rajkot,Wholesale,2023-10-18,pavanipalla@example.com
563,Devansh Vasa,1572442787,Bhavnagar,Retail,2024-03-29,xitiamble@example.com
564,Turvi Andra,4608285770,Vadodara,Retail,2025-03-20,netra83@example.net
565,Devansh Palan,803658034,Gandhinagar,Wholesale,2023-08-11,dayitaloke@example.org
566,Advika Karnik,8102572691,Gandhinagar,Wholesale,2025-03-19,chakrabortyzilmil@example.net
567,Caleb Karan,9677604443,Bharuch,Wholesale,2025-08-06,darpan68@example.net
568,Dhruv Chahal,438680186,Surat,Retail,2025-08-11,anushamisra@example.net
569,Aarnav Acharya,1472285816,Gandhinagar,Retail,2024-04-18,advika18@example.com
570,Pranav Goswami,6140867625,Bharuch,Wholesale,2024-03-14,harrison87@example.net
571,Ronith Kant,6283027331,Rajkot,Retail,2025-06-20,wratta@example.net
572,Niharika Sen,2039560140,Anand,Retail,2025-07-14,anvichhabra@example.net
573,Vaishnavi Sem,2769514327,Rajkot,Retail,2025-09-18,mmallick@example.org
574,Mahika Mander,3634534503,Rajkot,Wholesale,2023-12-29,rbala@example.com
575,Gagan Chandran,9227614535,Vapi,Wholesale,2025-01-25,pdyal@example.com
576,Divya Ramaswamy,6702613968,Ahmedabad,Wholesale,2023-10-31,ygade@example.org
